Código,Descripción del producto,Valor importado en 2002,Valor importado en 2003,Valor importado en 2004,Valor importado en 2005,Valor importado en 2006,Valor importado en 2007,Valor importado en 2008,Valor importado en 2009,Valor importado en 2010,Valor importado en 2011,Valor importado en 2012,Valor importado en 2013,Valor importado en 2014,Valor importado en 2015,Valor importado en 2016,Valor importado en 2017,Valor importado en 2018,Valor importado en 2019,Valor importado en 2020,Valor importado en 2021
110710,"""Malta """"de cebada u otros cereales""""; sin tostar""",0,8,2323,984,990,106,3596,8543,4232,5775,3898,6696,7154,5751,7080,7953,9524,8573,8037,14008
300215,Productos inmunológicos acondicionados en dosis medidas o en formas o envases para la venta ...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,966,3419,7895,9708,13864
481151,"""Papel y cartón; coloreados o decorados en la superficie o impresos; recubiertos; impregnados ...",0,23,67,617,593,1514,2536,3960,6805,5738,6318,7069,9137,9248,10379,10834,13180,12659,12119,13859
480451,"""Papel y cartón Kraft; sin estucar ni recubrir; en bobinas """"rollos"""" de anchura > 36 cm o ...",3,1,0,0,0,0,0,0,0,0,0,0,214,1247,3743,2812,3216,4598,8704,13815
640299,"""Calzado con suela y parte superior de caucho o plástico (exc. el que cubra el tobillo o con ...",4941,6472,4696,6491,10428,12115,11411,12374,12338,12444,13842,10713,12329,14679,13073,13977,14562,14675,7378,13745
870830,"""Frenos y servofrenos; así como sus partes; destinados a la industria de montaje: de motocultores; ...",0,0,0,0,0,3606,4094,4032,5050,6413,5920,5141,5218,7099,8510,9264,10248,11243,8008,13463
252310,"""Cementos sin pulverizar """"clinker""""""",1783,3392,3095,3059,3795,4582,6331,3,0,6,910,601,0,0,1659,17713,8910,4051,1944,13440
870332,"""Automóviles de turismo; incl. los del tipo familiar """"break"""" o """"station wagon"""" y los de ...",2907,2905,3250,5904,18510,25193,18501,9990,10020,15771,18356,20908,15951,16472,15846,12724,12099,13450,7394,13408
841830,"""Congeladores horizontales del tipo arcón """"cofre""""; de capacidad <= 800 l""",6730,6361,8461,10479,9861,5780,5758,4255,5226,4659,4829,4079,3503,5513,6075,6073,7518,6934,7431,13374
151190,Aceite de palma y sus fracciones; incl. refinados; sin modificar químicamente (exc. aceite ...,164,407,205,603,310,460,3048,3397,9194,10918,9113,4051,3696,1981,4082,7118,12729,5266,7500,13120
853950,Lámparas y tubos de diodos emisores de luz (LED),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4992,5246,5951,10403,12984
721391,"""Alambrón de hierro o acero sin alear; enrollado en espiras irregulares """"coronas""""; de sección ...",3792,4903,6087,7384,5358,8260,18890,1788,2790,12797,17782,23899,16863,15456,12105,17086,22536,17386,9504,12940
330300,Perfumes y aguas de tocador,5611,5953,6480,7796,9912,10424,10918,10471,12461,14242,15840,15577,14611,17053,17221,18452,16720,15625,8893,12802
080310,Plátanos frescos o secos,0,0,0,0,0,0,0,0,0,0,3238,3712,4861,4554,5824,6269,6430,7002,9308,12715
401511,Guantes de caucho vulcanizado sin endurecer; para cirugía (exc. dediles),827,585,949,1463,2062,1874,1889,2209,3338,2901,2050,1736,2632,1289,2280,1946,2423,2573,7639,12565
040221,"""Leche y nata """"crema""""; en polvo; gránulos o demás formas sólidas; con un contenido de materias ...",20087,16582,12130,13413,14452,15678,12987,14705,12989,10361,13203,12775,9881,13995,11165,8375,9401,10778,13918,12472
721710,Alambre de hierro o acero sin alear; enrollado; sin revestir; incl. pulido (exc. alambrón),478,696,977,1457,3010,3269,5457,4658,5260,4515,3685,3997,3681,3941,3767,4502,4120,3566,4582,12304
190110,Preparaciones alimenticias de harina; grañones; sémola; almidón; fécula o extracto de malta; ...,4326,4717,4693,6067,6811,14024,28458,22650,20473,7592,7311,6622,6703,6877,5687,5959,11407,13678,10568,12082
392310,Cajas; cajones; jaulas y artículos simil. para transporte o envasado; de plástico,1785,1865,3088,3510,2617,2782,4289,2688,3584,5486,7109,7401,6612,8155,10046,11026,9880,11595,9670,12020
640220,"""Calzado con suela y parte superior de caucho o plástico; con la parte superior de tiras o ...",687,378,561,1154,2051,2622,3653,4554,4883,4606,5361,6758,5310,6026,6299,6690,6422,8201,8981,11756
940161,Asientos con armazón de madera; con relleno (exc. los transformables en cama),409,489,624,716,1228,2253,3727,2640,3955,4476,4982,4032,4360,5248,5248,4875,6661,7309,3899,11711
731700,"""Puntas; clavos; chinchetas """"chinches""""; grapas apuntadas; onduladas o biseladas; y artículos ...",1524,1572,2280,2346,3194,3244,4304,2689,2328,3009,3080,2721,2537,2805,3318,3192,3896,4303,4465,11585
730890,Construcciones y partes de construcciones; de fundición; hierro o acero (exc. puentes y partes ...,1954,2862,3506,5070,7412,9679,14035,7704,7569,11601,11766,11109,28844,68142,53295,31973,23649,25339,6789,11451
640419,Calzado con suela de caucho o plástico y parte superior de materia textil (exc. calzado de ...,3102,4365,1690,850,1243,2349,3418,3342,5807,5872,6982,6860,6851,9922,11511,12236,12901,10712,5107,11345
870210,"""Vehículos automóviles para transporte de >= 10 personas; incl. el conductor; con motor de ...",11272,8027,9123,10378,21449,39547,28797,24649,23085,34736,29478,24808,21569,22228,30338,27114,23579,21474,11199,11338
853710,Cuadros y armarios de interruptores y combinaciones simil. de aparatos; para control o distribución ...,1357,1039,1436,1654,1958,3468,5382,2154,3416,3672,3989,6698,6462,17702,4975,8564,11871,8703,5398,11302
761510,De mesa; cocina o artículos de uso doméstico y sus partes; y esponjas y estropajos; guantes ...,0,0,0,0,0,0,0,0,0,0,5126,4785,4690,6524,6393,6515,9626,6978,5650,11301
842123,Aparatos de filtrar lubricantes o carburantes en los motores de encendido por chispa o compresión,3141,3005,3176,2718,3491,4753,4658,4511,5052,6298,5685,5811,5699,8025,7474,8541,9062,9450,6557,11295
720839,Productos planos de hierro o acero sin alear; de anchura >= 600 mm; enrollados; simplemente ...,1121,3878,4274,5351,10122,5098,5314,3706,9137,9435,13819,5111,8508,5383,3016,7363,7756,12799,10668,11294
841451,Ventiladores de mesa; pie; pared; cielo raso; techo; tejado o ventana; con motor eléctrico ...,2222,3287,3038,4857,3786,5752,5726,4380,7312,5668,6302,6651,7464,8551,12016,9065,7801,11433,8780,11251
844399,Partes y accesorios de impresoras; fotocopiadoras y máquinas facsímiles; n.c.o.p. (exc. máquinaria ...,0,0,0,0,0,1480,3309,3020,4396,5024,5670,5477,7871,10413,11033,12063,11252,11422,7060,11177
310221,Sulfato de amonio (exc. en tabletas o formas simil. o en envases de un peso bruto <= 10 kg),2135,1710,551,2273,2481,2735,5928,2806,3707,8697,10054,7585,7804,6883,7378,10119,10098,5550,8406,11160
854140,Dispositivos material semiconductor fotosensibles; incl. las células fotovoltaicas aunque estén ...,351,439,543,738,888,1104,2021,947,694,2127,1660,1866,29354,277992,30120,43007,22325,9542,9746,11151
390422,"""Poli""""cloruro de vinilo""""; en formas primarias; mezclado con otras sustancias; plastificado""",2174,3299,2734,3372,2843,4012,5211,3936,5133,6277,6909,5513,7603,8717,7207,7611,7880,7839,7662,11130
190219,Pastas alimenticias sin cocer; rellenar ni preparar de otra forma; que no contengan huevo,2025,1992,3132,4784,6381,9491,11683,13850,14080,15480,16236,15302,15902,16865,14382,11052,11442,11033,11701,11017
441520,Paletas; paletas caja y demás plataformas para carga; de madera; collarines para paletas; de ...,374,470,1265,978,1886,2001,3412,2539,2816,2221,2071,2210,1928,3995,7322,6596,7435,10190,11983,10996
481820,Pañuelos; toallitas de desmaquillaje y toallas; de pasta de papel; de papel; de guata de celulosa ...,1383,1567,1696,2309,1217,3000,3725,3663,4428,4590,4570,5519,5205,5994,5859,6973,5979,7994,8441,10836
870423,"""Vehículos automóviles para el transporte de mercancías; con solo motor de pistón de combustión ...",254,180,370,219,52,1613,5573,1572,2486,923,1572,1880,2132,4297,8839,7384,4653,4484,2579,10824
401140,"""Neumáticos """"llantas neumáticas"""" nuevos de caucho; de los tipos utilizados en motocicletas""",125,160,106,293,351,531,960,918,1991,2058,2758,2728,3328,3814,4882,5285,5981,5665,6798,10797
310520,Abonos minerales o químicos con los tres elementos fertilizantes: nitrógeno; fósforo y potasio ...,1356,1202,3088,6157,8942,10327,20923,5566,7856,16292,12296,16556,12023,14093,11698,12192,11326,8164,8093,10746
300660,Preparaciones químicas anticonceptivas a base de hormonas; prostaglandinas; tromboxanos; leucotrienos; ...,304,788,1267,1639,1772,1304,1765,2326,2794,5305,5105,6120,6684,7686,7594,5883,7707,8202,8624,10729
841582,"""Máquinas y aparatos para acondicionamiento de aire; con equipo de enfriamiento pero sin válvula ...",1005,1421,1033,1129,3364,3185,4120,2388,3957,3390,2992,2970,3042,5773,6588,6373,4289,9085,11055,10677
490199,Libros; folletos e impresos simil. (exc. en hojas sueltas; así como diccionarios; enciclopedias; ...,12892,9887,10160,16037,15095,18750,21489,23022,16017,22743,18784,20866,15565,15149,18247,14276,19653,16892,9062,10617
480419,"""Papel y cartón para caras """"cubiertas"""" [""""kraftliner""""]; sin estucar ni recubrir; en bobinas ...",265,112,667,165,477,220,132,2363,14466,14483,15395,21291,19494,18239,14756,20671,18721,17365,11341,10502
850940,Trituradoras y mezcladoras de alimentos; así como exprimidoras de frutas y de verduras; con ...,1545,2011,2017,1761,3074,2529,2568,2352,2295,2510,3627,4027,4095,4870,4464,4943,6319,5864,4302,10385
380894,Desinfectantes; presentados en formas o envases para la venta al por menor; o como preparaciones ...,0,0,0,0,0,637,2351,1222,1574,2112,2558,2814,2567,2906,3472,3850,3837,4478,14597,10376
200989,Jugo de frutas o verduras; no fermentados; con o sin adición de azúcar u otro edulcorante (excepto ...,0,0,0,0,0,0,0,0,0,0,12292,12757,9981,9637,9303,10763,9934,8832,7098,10370
110100,Harina de trigo o de morcajo (tranquillón),2298,3384,3109,2449,537,543,664,281,1160,13664,15351,12887,12114,12083,10115,10451,11240,10971,9974,10342
481159,"""Papel y cartón; coloreados o decorados en la superficie o impresos; recubiertos; impregnados ...",0,39,98,147,1077,1890,1845,1093,924,2634,6957,9517,10454,10429,9650,7567,10518,13008,3766,10340
391740,"""Juntas; codos; empalmes """"eacores"""" y demás accesorios de tubería; de plástico.""",1792,2074,2349,2413,2986,2699,3894,2887,3321,4102,4229,3845,4188,4526,5438,5706,5918,6853,6379,10186
290410,Derivados de los hidrocarburos; solamente sulfonados; sus sales y sus ésteres etílicos,124,406,134,252,2,8,6,1,57,47,1145,1023,1752,4985,5112,7303,6488,9948,5622,10158
271320,Betún de petróleo,592,1181,716,1307,597,1932,2922,6181,7678,15809,7778,9537,5966,7096,3913,9502,8485,7891,1490,10118
870829,"""Partes y accesorios de carrocerías para tractores; vehículos de motor para el transporte de ...",958,1259,1338,1398,1820,2598,2567,3221,3410,4393,3993,4168,4443,4877,6491,7158,7481,8112,6173,10081
721650,Perfiles de hierro o acero sin alear; simplemente laminados o extrudidos en caliente (exc. ...,823,376,825,780,427,1855,5704,2277,3007,4036,2428,843,601,292,1171,4158,8435,8035,3958,10053
210610,Concentrados de proteínas y sustancias proteicas texturadas,388,582,737,1233,1745,1432,2017,2170,2378,2755,2504,2380,2441,3365,3694,4485,5298,5275,6388,10049
620342,"""Pantalones largos; pantalones con peto; pantalones cortos """"calzones"""" y """"shorts""""; de algodón; ...",3495,1818,1839,3129,4026,4744,4617,3420,3666,4641,5061,4133,4815,6076,7280,7781,8335,8346,3961,10017
340220,Preparaciones tensoactivas; preparaciones para lavar; incl. las preparaciones auxiliares de ...,6560,6456,6408,9465,1387,15639,13987,4105,6062,7204,12815,12772,10212,9274,11786,13992,14824,12672,9544,9988
391732,Tubos flexibles; de plástico; sin reforzar ni combinar con otras materias; sin accesorios,893,1080,1117,1190,1222,1386,1670,3209,3434,4400,3282,3299,3495,4606,5127,10057,6036,6716,6436,9984
940510,Lámparas y demás aparatos eléctricos de alumbrado; para colgar o fijar al techo o a la pared ...,1962,1663,1425,2105,2668,3423,3417,2857,3155,3912,5301,4827,6317,6454,7119,8017,10374,9082,5346,9951
392390,"""Artículos para transporte o envasado; de plástico (exc. cajas; jaulas y artículos simil.; ...",2330,1649,1720,2235,1669,2481,2916,2833,2489,2417,2093,2519,2132,2714,3100,5882,7194,7035,5950,9922
847141,Máquinas automáticas para tratamiento o procesamiento de datos; digitales; que incluyan en ...,1759,886,691,633,948,5001,10129,6958,11740,15678,17669,17549,9753,16658,12473,12719,11116,10161,6329,9921
731815,Tornillos y pernos; roscados; de fundición; hierro o acero; incl. con sus tuercas y arandelas ...,1891,2150,2553,2824,4038,5163,6278,3828,4153,5641,6548,5497,4685,6809,5798,8038,8150,6853,4915,9889
854470,Cables de fibras ópticas constituidos por fibras enfundadas individualmente; incl. con conductores ...,229,274,875,2275,4261,4450,9976,4094,7756,6482,5582,4019,4975,5811,4747,4776,6982,10849,10194,9888
844331,Máquinas cuyas plataformas tengan dos o mas funciones de impresión; copia o transmisión; capaz ...,0,0,0,0,0,1205,4137,2822,3254,4078,5374,6829,4335,6104,7616,8474,9513,8179,5142,9731
120991,Semillas de hortalizas; para siembra,628,1423,1109,1096,1801,3742,6403,11240,10161,10450,8897,11645,10888,7868,8083,8849,6026,7844,7576,9706
300431,"""Medicamentos; que contengan insulina pero sin antibióticos; dosificados """"incl. los administrados ...",33,16,39,0,0,271,1055,613,1610,4272,4765,3480,3871,3838,6166,5726,7643,7546,9292,9675
480511,"""Papel semiquímico para acanalar; sin estucar ni recubrir; en bobinas """"rollos"""" de anchura ...",0,1788,2277,1826,1648,3193,4354,1517,2435,2644,9168,16507,12636,4306,3276,6094,13922,4749,6016,9648
940540,Aparatos eléctricos de alumbrado; n.c.o.p.,1121,1415,1443,1647,2187,3450,3477,2750,2779,3739,3774,3897,4700,5780,6360,16049,7642,5118,3242,9622
391620,Monofilamentos cuya mayor dimensión del corte transversal sea > 1 mm; barras; varillas y perfiles; ...,523,724,903,1349,1621,2119,2003,1526,1385,1766,2066,3054,2361,2359,2647,2924,3411,4414,4935,9530
240319,Tabaco para fumar; incluso con sucedáneos de tabaco en cualquier proporción (sin agua; tabaco ...,0,0,0,0,0,0,0,0,0,0,174,192,217,23,18,99,24,1176,8250,9523
180690,Chocolate y demás preparaciones alimenticias que contengan cacao; en recipientes o envases ...,1153,1431,1422,1984,3566,3441,4653,3546,4693,6448,6815,6613,7713,9123,9268,10385,9103,7792,7150,9509
950691,Artículos y material para cultura física; gimnasia o atletismo,830,989,1204,1623,1788,1777,1849,1543,2218,3314,2675,3406,3432,3936,3443,1907,3245,3613,3375,9390
020230,Carne deshuesada; de bovinos; congelada,789,313,278,561,1067,944,2261,1070,827,1045,1454,2104,2029,3247,2494,3175,5798,7040,4856,9361
732690,Manufacturas de hierro o acero; n.c.o.p. (exc. moldeadas; o forjadas o estampadas pero sin ...,1001,1579,2054,2457,3282,5257,6890,5624,5566,5803,6426,9353,7403,12432,9518,12377,10885,10018,6750,9325
871410,Partes y accesorios de vehículos de las partidas 8711 a 8713 : De motocicletas; incluidos los ...,0,0,0,0,0,0,0,0,0,0,2734,2742,3065,3821,3881,4875,7199,5814,5166,9302
700529,Vidrio flotado y vidrio desbastado o pulido por una o las dos caras; en placas o en hojas; ...,2831,3199,2905,3759,4837,4512,5771,4249,5143,4409,3786,3510,2575,3642,3989,4570,4619,4253,2830,9262
830990,Tapones; tapas; incl. las tapas roscadas y los tapones vertedores; cápsulas para botellas; ...,3134,2488,1804,2280,2726,3600,3656,2891,3665,4436,4422,5619,5381,6912,5900,7008,7884,7200,7343,9077
901839,Agujas; catéteres; cánulas e instrumentos simil.; para uso médico (exc. jeringas; agujas tubulares ...,1181,1674,3230,4574,5928,7005,6114,6438,8360,10441,8636,9553,10572,9496,10957,11086,13010,10790,7830,9057
843149,Partes de máquinas o aparatos de las partidas 8426; 8429 u 8430; n.c.o.p.,5026,5407,5359,4933,7699,8794,8731,8332,6221,6687,6375,4593,4749,4779,4992,6344,5077,6326,5538,9038
852791,Receptores radio-sembrado a voleo; solo para operaciones principales; combinado con aparatos ...,0,0,0,0,0,6091,3648,2372,4037,5481,4016,3950,3378,4462,9179,8799,9028,6433,4773,9031
854442,Conductores eléctricos; para una tensión <= 1 000 V; provistos de piezas de conexión; n.c.o.p.,0,0,0,0,0,5057,5844,3257,6066,3658,3741,3098,6579,10515,4604,4862,5245,6308,5029,8905
901890,Instrumentos y aparatos de medicina; cirugía o veterinaria; n.c.o.p.,2566,3260,1857,2468,3972,2782,2425,4078,5110,13418,10784,18989,8188,3843,6276,5712,6485,5564,5654,8858
821210,Navajas y maquinillas no eléctricas de afeitar; de metal común,1882,2240,2355,3145,3322,3172,5458,5291,4850,5660,5709,5757,6466,6883,6877,5813,7652,7417,5222,8857
830140,Cerraduras y cerrojos; de metal común (exc. candados y cerraduras de los tipos utilizados en ...,2399,2198,1967,2749,3269,3499,5581,3586,5016,5126,6007,4752,5168,5177,6473,6607,6584,7702,6122,8839
