Código,Descripción del producto,Valor exportado en 2002,Valor exportado en 2003,Valor exportado en 2004,Valor exportado en 2005,Valor exportado en 2006,Valor exportado en 2007,Valor exportado en 2008,Valor exportado en 2009,Valor exportado en 2010,Valor exportado en 2011,Valor exportado en 2012,Valor exportado en 2013,Valor exportado en 2014,Valor exportado en 2015,Valor exportado en 2016,Valor exportado en 2017,Valor exportado en 2018,Valor exportado en 2019,Valor exportado en 2020,Valor exportado en 2021
180620,Chocolate y demás preparaciones alimenticias que contengan cacao; bien en bloques o barras ...,1033,672,809,370,483,607,576,543,375,300,202,241,476,1096,2239,2634,3856,4441,2655,5079
252329,Cemento Portland; normal o moderado (exc. blanco; incl. coloreado artificialmente),496,130,124,0,0,438,1046,914,125,2612,3913,11339,14353,12575,13831,5288,619,133,1270,5048
850421,Transformadores de dieléctrico líquido; de potencia <= 650 kVA,349,6,29,41,58,434,650,290,298,1112,610,9,100,368,2766,2943,2906,5024,2956,4983
730890,Construcciones y partes de construcciones; de fundición; hierro o acero (exc. puentes y partes ...,508,631,222,1782,1336,1162,2769,1117,777,567,1152,826,1981,2275,3171,17784,6495,6265,5295,4967
170410,Chicle; incl. recubierto de azúcar,12249,13404,14736,18195,23056,24625,27939,17301,17369,17444,14761,10879,12221,8824,6492,5791,5699,5071,2681,4894
650400,Sombreros y demás tocados; trenzados o fabricados por unión de tiras de cualquier materia; ...,501,514,606,691,626,764,1167,2137,3369,5052,5317,6037,8420,9330,9492,7208,7648,7720,4246,4893
650200,Cascos para sombreros; trenzados o fabricados por unión de tiras de cualquier materia; sin ...,1941,1856,2363,2370,2777,3020,2957,3359,4876,7910,4112,3769,4995,7396,7692,5570,5347,5968,3609,4846
410799,Trozos; hojas o placas de cueros preparados después del curtido o del secado y cueros y pieles ...,0,0,0,0,0,584,1087,415,286,1296,1586,3112,3562,3397,2412,2439,3716,3424,3159,4740
030474,"""Filetes congelados de merluza """"Merluccius spp.; Urophycis spp.""""""",0,0,0,0,0,0,0,0,0,0,0,5439,10533,5238,2381,5875,8628,10118,7021,4642
030481,"""Filetes de salmones del Pacífico """"Oncorhynchus nerka""""; """"Oncorhynchus gorbuscha""""; """"Oncorhynchus ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1596,4051,4597
730429,"""Tubos de entubación """"casing"""" o de producción """"tubing""""; sin soldadura; de hierro o acero; ...",0,0,0,142,0,23,835,212,136,379,272,422,743,9777,1551,1866,1298,2367,6026,4530
030366,"""Congelados de merluza """"Merluccius spp.; Urophycis spp.""""""",0,0,0,0,0,0,0,0,0,0,0,12792,14691,8028,1885,6665,6701,4276,3219,4519
030636,"""Camarones; incluso con cáscara o sin cáscara; vivos; frescos o refrigerados (excepto gambas ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2425,9658,7485,8344,4383
392690,Artículos de plástico y manufacturas de las demás materias de las partidas 3901 a 3914; ncop ...,469,464,547,1293,1623,1685,1816,1264,2166,4266,5021,6058,4614,4356,5880,2476,5537,3394,3848,4310
441300,Madera densificada en bloques; tablas; tiras o perfiles,227,372,284,281,2130,1389,261,26,21,172,235,405,619,4130,1459,6330,10846,5131,5429,4145
521142,"""Tejidos de mezclilla """"denim""""; con un alto contenido de algodón; pero < 85% en peso; mezclado ...",42,1337,2202,1637,2578,714,2900,2058,4308,13083,14745,25672,24852,13508,7677,6135,7185,3575,3205,4114
030520,Hígados; huevas y lechas; secos; salados; en salmuera o ahumados,431,767,683,769,642,292,431,526,485,715,861,1507,614,834,890,651,1018,506,1862,4085
700719,Vidrio templado (exc. de dimensiones y formatos que permitan su empleo en automóviles; aeronaves; ...,15,19,280,102,15,30,60,412,1345,2229,1688,1703,2615,3686,3029,1993,2739,3563,2953,4060
780191,Plomo en bruto; con antimonio como el otro elemento predominante en peso,265,128,546,3088,887,1274,2577,2432,2355,1983,2149,2808,9063,3754,6213,3686,5164,3859,8895,4018
220720,Alcohol etílico y aguardiente desnaturalizados; de cualquier graduación,0,888,692,1502,2305,2604,3612,4215,5588,6400,8313,5800,4716,3960,3734,3838,3999,4474,4772,4003
610990,T-shirts y camisetas; de punto; de materia textil (exc. de algodón),552,1285,2381,1570,267,658,501,130,111,269,164,303,430,794,766,399,1103,2103,1441,3979
170199,Azúcar de caña o remolacha y sacarosa químicamente pura; sólidos (exc. los con adición de aromatizante ...,3177,7344,20760,16278,9901,436,11919,1681,4949,4683,60,65,59,44,50562,26191,1075,19077,4918,3978
721420,Barras de hierro o acero sin alear; con muescas; cordones; huecos o relieves; producidos en ...,8,7,0,214,1235,1184,5020,747,2160,3430,304,669,134,50,0,0,888,7480,1142,3973
392010,Placas; láminas; hojas y tiras; de polímeros no celulares de etileno y sin esfuerzo; estratificación ...,1486,1036,2033,2691,3140,4957,4522,2431,2008,3029,5135,2365,3720,7409,3612,2538,3912,4484,1939,3972
854442,Conductores eléctricos; para una tensión <= 1 000 V; provistos de piezas de conexión; n.c.o.p.,0,0,0,0,0,0,2560,1684,361,574,668,1046,1002,765,693,462,3619,6781,5266,3843
870421,"""Vehículos automóviles para el transporte de mercancías; con solo motor de émbolo (pistón) ...",0,533,13,34169,94555,63181,121340,93383,116621,160387,108837,23499,53045,48485,15393,13690,31871,35670,25579,3694
740322,"""Aleaciones a base de cobre-estaño """"bronce""""; en bruto""",335,478,70,78,91,2171,3220,1326,1348,2231,2501,2834,2881,3146,5131,3446,2151,2455,1899,3671
843780,Máquinas y aparatos para molienda o tratamiento de cereales u hortalizas de vaina seca; sus ...,70,79,137,1,80,6,3,44,1016,12601,16548,3217,1035,670,877,1708,3196,1270,1755,3628
730840,Material de andamiaje; encofrado; apeo o apuntalamiento; (exc. ??compuestos sheetpiling y paneles ...,0,0,37,0,34,183,101,50,152,323,42,0,823,1869,1865,2786,1835,1484,2456,3561
392350,Tapones; tapas; cápsulas y demás dispositivos de cierre; de plástico,816,185,187,154,366,356,294,710,1978,3096,3426,2842,3378,2768,2877,3693,2894,2934,2957,3557
640419,Calzado con suela de caucho o plástico y parte superior de materia textil (exc. calzado de ...,1787,4587,5671,7337,9296,11122,14233,15179,10019,8733,5737,7380,6192,3418,4004,4379,5002,3956,1910,3463
481920,Cajas y cartonajes; plegables; de papel o cartón; sin corrugar,1076,578,538,1479,1560,3768,2911,1883,1718,1924,1741,1666,1914,1920,1948,2299,2664,3100,3289,3462
841370,Bombas centrífugas; accionadas mecánicamente (exc. bombas de las subpartidas 8413.11 u 8413.19; ...,408,461,341,840,839,607,978,1202,871,1963,361,1656,1231,921,1999,2997,2048,1538,3195,3455
390422,"""Poli""""cloruro de vinilo""""; en formas primarias; mezclado con otras sustancias; plastificado""",135,46,8,70,2,1,0,373,1785,3856,5357,6385,5129,5246,4190,3034,2823,2780,3602,3448
100850,"""Quinua """"Chenopodium quinoa""""""",0,0,0,0,0,0,0,0,0,0,0,402,3387,5535,4794,4707,4270,6117,4572,3380
030491,"""Carne congelada; incluso picada; de pez espada """"Xiphias gladius"""" (exc. ??filetes)""",0,0,0,0,0,0,0,0,1182,407,1406,1198,3204,4720,1533,1884,4157,3565,4035,3371
330129,"""Aceites esenciales; desterpenados o no; incl. los """"concretos"""" o """"absolutos"""" (exc. de agrios ...",188,72,70,42,131,113,93,40,115,347,185,226,1825,6586,1683,1441,4101,2611,2056,3345
732690,Manufacturas de hierro o acero; n.c.o.p. (exc. moldeadas; o forjadas o estampadas pero sin ...,329,375,480,504,871,1897,1917,1300,902,3576,14033,4901,5189,5857,5524,6415,4618,3718,1748,3279
071490,"""Arrurruz; salep; aguaturmas y las raíces y tubérculos similares ricos en fécula o en inulina; ...",93,684,1855,2582,4184,6343,12347,11126,11809,11008,12439,9192,6243,2739,1264,1649,2248,3475,4894,3240
071029,"""Hortalizas de vaina; incl. """"silvestres""""; aunque estén cocidas en agua o vapor; congeladas ...",1939,1364,2152,2397,1755,2990,4118,2357,3697,4092,3516,4733,5726,5007,2936,4227,3978,4187,5565,3174
320890,Pinturas y barnices a base de polímeros sintéticos o naturales modificados; dispersos o disueltos ...,302,283,529,454,1204,585,573,837,821,2184,4652,4138,3483,4815,2003,2080,1596,2178,2032,2984
380892,Fungicidas; presentados en formas o envases para la venta al por menor; o como preparaciones ...,0,0,0,0,0,0,1765,1625,2523,2990,2674,3132,3217,1812,2354,2152,3445,3145,2538,2970
650100,Cascos sin forma ni acabado; platos (discos) y cilindros; aunque estén cortados en el sentido ...,214,295,379,446,670,511,675,1000,1257,1539,1807,1692,2047,1825,2222,2488,2144,2619,2430,2968
060490,Follaje; hojas; ramas y demás partes de plantas; sin flores ni capullos y hierbas; musgos y ...,0,0,0,0,0,0,0,0,0,0,0,28,144,426,516,419,716,917,1524,2844
721621,Perfiles en L; de hierro o acero sin alear; simplemente laminados o extrudidos en caliente; ...,162,13,33,69,284,76,555,79,709,422,1,0,0,0,0,0,484,0,653,2816
392220,Asientos y tapas de inodoro; de plástico,803,518,808,791,835,739,710,579,905,1152,1639,551,1456,2675,2476,2087,2242,2015,2011,2763
560312,Tela sin tejer; incl. impregnada; recubierta; revestida o estratificada; n.c.o.p.; de filamentos ...,0,0,5,4,5,5,5,170,437,205,153,91,219,254,435,343,423,704,1576,2741
310520,Abonos minerales o químicos con los tres elementos fertilizantes: nitrógeno; fósforo y potasio ...,100,229,143,194,124,160,8,416,268,711,675,487,819,682,1039,1357,1610,1625,1810,2720
701090,"""Bombonas """"damajuanas""""; botellas; frascos; bocales; tarros; envases tubulares y demás recipientes ...",3442,1883,1815,4946,4811,3532,1517,1725,1410,566,1290,1595,7775,2800,9767,10102,7832,7460,9059,2710
851770,Partes de telefonos; telefonos celulares o para radiofonias u otros aparatos de transmisión ...,0,0,0,0,0,0,827,710,452,2293,1262,1827,2851,2633,3595,7372,4946,3027,2726,2697
390512,"""Poli""""acetato de vinilo""""; en dispersión acuosa""",15,0,16,24,39,12,18,0,5,0,19,0,0,8,0,0,0,2,23,2697
030359,"""Anchoas congeladas """"Engraulis spp.""""; Caballas indias """"Rastrelliger spp.""""; Pez espárragos ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,85,1689,2688
721720,Alambre de hierro o acero sin alear; enrollado; cincado (exc. alambrón),2179,1606,3074,2502,2064,863,4012,2340,4990,4271,5527,4303,2302,5081,3780,3370,6878,6637,4812,2685
841810,Frigoríficos-congeladores combinados; con puertas o cajones exteriores independientes; o combinaciones ...,15,14,486,1352,6017,7853,12324,11832,17865,18119,13723,18383,8534,11725,3893,1762,1925,1987,1623,2669
391990,Placas; láminas; hojas; cintas; tiras y demás formas planas; autoadhesivas; de plástico; incl. ...,147,140,63,134,22,59,104,133,645,534,253,189,146,438,347,255,701,921,728,2661
761510,De mesa; cocina o artículos de uso doméstico y sus partes; y esponjas y estropajos; guantes ...,0,0,0,0,0,0,0,0,0,0,0,937,2686,3635,2436,822,1114,744,1224,2574
030271,"""Tilapia fresca o refrigerada """"Oreochromis spp.""""""",0,0,0,0,0,0,0,0,0,0,0,678,309,321,2350,906,437,451,2757,2574
392329,"""Sacos """"bolsas""""; bolsitas y cucuruchos; de plástico (exc. de polímeros de etileno)""",27,368,223,122,328,377,399,496,614,902,786,1430,1260,1545,1184,1196,1748,1210,1405,2558
480524,"""Testliner; reciclado; sin estucar ni recubrir; en bobinas """"rollos"""" de anchura > 36 cm o ...",11,26,0,0,46,0,0,688,3039,3537,3855,6638,5321,4010,2564,2623,2855,1552,847,2555
730900,Depósitos; cisternas; cubas y recipientes similares para cualquier materia (excepto gas comprimido ...,147,438,396,429,634,329,4297,585,418,801,5368,3733,2184,1966,1246,3067,2539,1532,1923,2545
220299,bebidas no alcohólicas (exc. agua; jugos de frutas o vegetales; leche y cerveza),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553,1788,1958,1842,2544
680710,Manufacturas de asfalto o de productos simil.; p.ej. pez de petróleo o brea; en rollos.,139,121,123,179,267,240,380,613,718,954,1369,1302,1743,1076,1196,1176,1156,1359,1787,2504
841850,"""Armarios; arcones """"cofres""""; vitrinas; mostradores y muebles simil. para la producción de ...",0,9,19,2,397,10,92,394,470,1062,2801,3592,3436,3257,2587,2066,2709,2074,1414,2478
761490,Cables; trenzas y artículos simil.; de aluminio; sin aislar para electricidad (exc. con alma ...,0,44,334,215,661,2179,2918,1685,1411,229,1001,1926,1657,947,392,1382,1267,650,490,2447
540720,Tejidos de tiras o formas simil. de filamentos sintéticos; incl. los monofilamentos de título ...,222,181,107,324,384,987,1372,573,1316,950,6017,10470,12772,11961,7167,1992,1284,1513,3715,2426
611521,"""Calzas; """"panty-medias"""" y leotardos; de punto; de fibras sintéticas; de título < 67 decitex ...",0,0,0,0,0,0,6455,3536,4943,5632,3709,3827,4502,3179,3209,2945,6992,5669,3497,2402
380893,Herbicidas; inhibidores de germinación y reguladores del crecimiento de las plantas; presentados ...,0,0,0,0,0,0,4033,2316,5688,7185,6766,6177,2717,1731,1919,1843,1898,1539,1864,2395
030232,"""Atunes de aleta amarilla o rabiles """"Thunnus albacares""""; frescos o refrigerados""",25,241,1,0,272,473,834,530,1058,1489,3362,3083,1289,1368,1469,2451,2559,1927,1501,2389
850720,"""Acumuladores de plomo (exc. inservibles; así como los acumuladores de los tipos utilizados ...",0,0,0,0,4,86,22,3,0,211,162,21,14,4,1,0,2442,4961,2892,2376
121190,Vegetales; partes de vegetales; incl. semillas y frutos; utilizados principalmente en perfumería; ...,717,525,759,490,1027,1208,876,435,874,1313,1829,2381,2576,3208,2506,1693,1441,1667,2329,2376
720990,Productos planos de hierro o acero; de anchura >= 600 mm; laminados en frío y trabajados; sin ...,0,0,35,1,9,0,7,3,0,0,0,0,0,0,0,0,1,0,0,2369
390690,"""Polímeros acrílicos; en formas primarias (exc. poli""""metacrilato de metilo"""")""",50,61,34,51,24,71,166,30,219,663,431,508,106,495,528,646,514,462,434,2341
560311,Tela sin tejer; incl. impregnada; recubierta; revestida o estratificada; n.c.o.p.; de filamentos ...,0,0,0,0,0,0,22,31,31,153,273,54,85,84,56,6,12,430,580,2340
392062,"""Placas; láminas; hojas y tiras; de poli""""tereftalato de etileno"""" no celular y sin esfuerzo; ...",0,0,0,1,0,2,1,73,8,0,1,56,0,13,45,100,600,253,783,2325
200551,"""Judías """"porotos; alubias; frijoles; fréjoles"""" """"Vigna spp.""""; """"Phaseolus spp.""""; desvainadas; ...",10261,8272,8809,8408,7282,2273,1778,1874,2191,2337,1429,2807,3041,3593,1472,2232,1135,698,1760,2294
350610,Productos de cualquier clase utilizados como colas o adhesivos; acondicionados para la venta ...,1,3,11,37,79,226,305,983,1176,1799,2331,2606,2536,2515,1886,2511,2442,2272,2621,2285
071022,"""Judías """"porotos; alubias; frijoles; fréjoles"""" """"Vigna spp.""""; """"Phaseolus spp.""""; aunque ...",593,477,495,1282,797,714,898,688,1432,1476,1171,1598,1876,2556,2114,2728,2656,1959,1604,2247
390120,Polietileno de densidad >= 0;94; en formas primarias,32,5,0,27,59,147,78,6,140,581,945,647,609,1038,1325,1384,576,474,494,2243
382499,productos químicos y preparaciones de las industrias químicas o afines; incl. las mezclas de ...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,2446,3558,1967,2237
490199,Libros; folletos e impresos simil. (exc. en hojas sueltas; así como diccionarios; enciclopedias; ...,293,779,1189,1297,1163,769,2339,2034,1957,3518,4557,6257,6184,3526,4384,4277,4895,5761,1581,2215
841391,Partes de bombas para líquidos; n.c.o.p.,110,874,125,637,729,411,401,280,603,721,1578,600,2243,1753,1110,2264,2288,3113,3682,2172
610463,Pantalones; pantalones con peto; calzones y pantalones cortos de punto; de fibras sintéticas; ...,0,0,125,40,22,55,31,85,50,39,4,25,10,22,69,5,4,11,472,2143
851762,Máquinas para la recepción; conversación y transmisión o regeneradores de voz; imagenes; incl. ...,0,0,0,0,0,0,129,509,853,303,758,4399,2654,3119,2478,2232,2619,1502,1701,2125
521132,Tejidos de algodón; con un alto contenido de algodón; pero < 85% en peso; mezclado exclusiva ...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,1008,1234,966,2115
740321,"""Aleaciones a base de cobre-cinc """"latón""""; en bruto""",0,0,0,0,0,0,0,855,649,0,0,0,0,0,0,1784,4442,3159,2810,2094
030743,Pescado y calamar; congelados; con o sin cáscara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1014,5158,13576,4310,2073
030611,"""Langosta congelada y otros productos de mar langosta """"Palinurus spp.""""; """"Panulirus spp."""" ...",959,409,380,102,93,412,339,409,14,336,628,574,563,1127,1579,1419,1445,3012,2349,2029
200559,"""Judías """"porotos; alubias; frijoles; fréjoles"""" """"Vigna spp.""""; """"Phaseolus spp.""""; preparadas ...",3,11,17,9,889,18,35,16,39,35,34,42,70,44,27,33,20,17,128,2010
848180,Artículos de grifería y órganos reguladores simil. para tuberías (exc. válvulas reductoras ...,1273,1342,2808,2764,3180,2928,4896,2739,3561,2305,1768,2696,3125,5032,2866,2169,1599,1525,2222,1976
340119,Jabón; productos y preparaciones orgánicos tensoactivos usados como jabón; en barras; panes; ...,7300,4718,3938,3872,3614,2926,1943,1702,2481,6703,5150,7625,7283,5267,2925,2051,1630,1485,2743,1975
190532,"""Barquillos y obleas; incluso rellenos """"gaufrettes; wafers"""" y """"waffles [gaufres]""""""",0,888,1210,1842,5050,5608,7528,9074,8573,2032,1274,921,1504,1038,1027,1164,618,786,1869,1967
850110,Motores eléctricos de potencia <= 37;5 W,10,3,17,27,188,57,56,62,63,36,10,9,200,139,84,550,90,150,309,1966
843149,Partes de máquinas o aparatos de las partidas 8426; 8429 u 8430; n.c.o.p.,5,881,175,52,272,711,966,247,744,2583,972,513,659,739,1047,288,243,1144,252,1964
830300,Cajas de caudales; puertas blindadas y compartimientos para cámaras acorazadas; cofres y cajas ...,125,135,151,537,599,630,827,644,525,669,763,677,889,911,634,1162,1262,1082,869,1961
901580,Instrumentos y aparatos de geodesia; topografía; agrimensura; nivelación; hidrografía; oceanografía; ...,0,0,240,999,670,1352,1853,840,3064,4486,2802,3206,2374,4919,1492,1698,1031,2947,1678,1945
611030,"""Suéteres """"jerseys""""; """"pullovers""""; cardiganes; chalecos y artículos simil.; de punto; de ...",1817,1019,2326,2345,3031,2863,3586,2981,3416,4158,4424,4219,4492,3500,2443,1916,1787,1753,1001,1942
