Código,Descripción del producto,Valor importado en 2002,Valor importado en 2003,Valor importado en 2004,Valor importado en 2005,Valor importado en 2006,Valor importado en 2007,Valor importado en 2008,Valor importado en 2009,Valor importado en 2010,Valor importado en 2011,Valor importado en 2012,Valor importado en 2013,Valor importado en 2014,Valor importado en 2015,Valor importado en 2016,Valor importado en 2017,Valor importado en 2018,Valor importado en 2019,Valor importado en 2020,Valor importado en 2021
090412,"""Pimienta del género """"Piper""""; triturada o pulverizada""",1715,1515,1715,1593,1747,2342,3334,2437,2701,3311,4994,5438,5587,8202,7928,8196,6952,6117,4089,4317
382312,Ácido oleico; industrial,540,765,1058,912,1419,1933,2697,2107,3457,3939,5071,3845,4953,3761,5567,4943,5111,4172,3789,4316
290950,Éteres-fenoles; éteres-alcoholes-fenoles y sus derivados halogenados; sulfonados; nitrados ...,5432,4064,3743,3249,4763,7850,8875,6664,5524,11248,9166,10556,9109,12456,8313,7480,8152,4411,4221,4313
730531,Tubos de sección circular; de diámetro exterior > 406;4 mm; de fundición; hierro o acero; soldados ...,16328,4058,26122,33328,20494,14389,38127,30038,22658,11853,16105,62658,55598,25985,19988,7248,16255,24694,13597,4313
290514,"""Butanoles (exc. butan-1-ol """"alcohol n-butílico"""")""",1979,2255,2903,4336,4929,5720,6236,3550,4057,3811,3525,3812,3994,3394,2325,2571,2882,1611,2066,4295
780600,Las demás manufacturas de plomo,3782,4350,5295,5026,6929,6802,11405,8597,12500,15910,16431,17064,5957,7538,14502,10629,8584,7354,6803,4284
960920,Minas para lápices o portaminas,2253,3470,4328,4539,4245,5068,5017,5589,6326,9712,8142,8108,8562,7650,9951,10655,6937,8299,6543,4266
811300,Cermet y sus manufacturas; incluidos los desperdicios y desechos,3126,2754,2896,4259,5429,3706,1814,4411,13745,11638,8787,7343,5115,8162,12451,11624,6639,5463,2876,4264
291734,Ésteres del ácido ortoftálico (sin dioctilo; dinonilo o Ortoftalatos Didecil),2078,2583,2429,3264,3581,5251,9450,5810,9095,6653,9428,9681,6167,6507,7317,8181,8076,5371,2998,4259
610453,Faldas y faldas pantalón de punto; de fibras sintéticas; para mujeres o niñas (exc. enaguas),10511,8771,13390,9763,6026,3770,2511,1919,2927,3890,5817,7719,11071,9751,10998,5999,7691,6936,3822,4257
970110,Pinturas y dibujos; hechos totalmente a mano (exc. dibujos de la partida 4906 y artículos manufacturados ...,5926,4558,6099,8760,8050,10922,5757,7992,3456,12197,13004,12620,47199,40508,55506,23796,25467,24411,10237,4256
330125,"""Aceites esenciales de menta; desterpenados o no; incl. los """"concretos"""" o """"absolutos"""" (exc. ...",4265,3547,8504,10483,12917,11924,9431,7263,9279,9685,10144,10424,5515,4819,4808,4219,5186,5778,4445,4256
292159,Poliaminas aromáticas y sus derivados; sales de estos productos (exc. o-; m- y p-fenilendiamina; ...,3172,3226,2590,3631,3939,4032,7174,1710,1924,2375,2493,3081,3142,2771,2434,3216,3945,2356,3111,4255
391530,Desechos; desperdicios y recortes;; de polímeros de cloruro de vinilo,1909,1695,1573,2451,2293,2240,4091,3833,4920,5849,5652,6335,4928,5732,4941,5041,4627,3912,2388,4253
960400,Tamices; cedazos y cribas; de mano,1255,1245,1059,1194,1171,1236,1801,1451,1664,2101,2313,2432,1994,3868,2546,3234,2899,2967,3354,4249
731290,Eslingas y artículos simil.; de hierro o acero (exc. los artículos aislados para electricidad),5362,4984,4972,7525,8145,7244,6241,7881,4529,6820,9344,6405,6781,5978,5996,6760,4330,3544,3427,4245
740610,Polvo de estructura no laminar; de cobre (exc. granallas de cobre),2018,1787,1890,1903,2501,3632,2395,7093,11210,12452,12853,10559,9465,9532,4940,4899,6414,5148,4229,4233
540490,Paja artificial; tiras y formas simil.; de materia textil sintética; de anchura aparente <= ...,3243,2544,2965,2580,3544,7009,7699,7084,7033,8142,7758,7767,6722,11790,8166,7074,8120,4375,5596,4231
200860,Cerezas; preparadas o conservadas; incl. con adición de azúcar u otro edulcorante o alcohol ...,5291,6642,6221,6977,8733,9738,7337,4458,4539,5215,6233,5014,4742,5460,5343,4774,4921,4600,3785,4215
290930,Éteres aromáticos y sus derivados halogenados; sulfonados; nitrados o nitrosados,4143,3595,3923,4241,5542,6117,8626,4408,5440,6382,4492,5025,4551,4993,4844,4474,5038,4222,5049,4192
481690,"""Papel para copiar o transferir; en bobinas """"rollos"""" de anchura <= 36 cm o en hojas cuadradas ...",2198,3001,5102,7455,7856,9560,8452,6944,8201,5055,4146,4656,3334,5184,4460,4772,4641,4174,5472,4182
680410,Muelas; sin bastidor; para triturar o desfibrar,1973,2117,2328,2480,2521,2456,2689,1865,1863,2452,2101,2440,3539,11644,3861,3836,4838,4672,4915,4181
520839,Tejidos de algodón; con un contenido de algodón >= 85% en peso; de peso <= 200 g/m²; teñidos ...,12925,10813,12723,11200,6947,5029,6524,4661,4835,6303,6916,8003,6900,11098,10029,7219,6397,4159,2144,4176
390519,"""Poli""""acetato de vinilo""""; en formas primarias (exc. en dispersión acuosa)""",3873,2321,2586,2281,2846,2503,6542,2707,2559,2428,3481,3558,3229,3485,4189,5439,8022,7272,4514,4166
731811,Tirafondos; de fundición; hierro o acero,127,53,95,172,268,186,196,125,389,1358,996,1587,1769,2184,2023,2550,2951,2389,3149,4157
480890,"""Papel y cartón; rizados [""""crepés""""]; plisados; gofrados; estampados o perforados; en bobinas ...",3975,2720,1687,3897,3475,3810,5065,4315,3913,3620,4368,8487,8525,6132,5143,7116,8443,4874,6295,4154
290244,Mezclas de isómeros del xileno,402,1327,2646,294,119,1517,1174,1310,3195,12396,5562,2665,1224,1537,1742,4802,3332,414,3394,4127
481830,Manteles y servilletas; de pasta de papel; de papel; de guata de celulosa o de napa de fibras ...,7932,7513,6938,6692,6927,7192,10609,6510,7272,8336,8423,10199,11164,12119,13715,12140,14024,12870,8432,4122
721923,Productos laminados planos de acero inoxidable; de anchura >= 600 mm; simplemente laminados ...,2282,1263,2050,3022,2600,4507,5415,3797,5259,6513,5603,5327,7784,7585,5218,6403,5461,5439,4155,4118
960830,Plumas; estilográficas y otras plumas,0,0,0,0,0,0,0,0,0,0,1947,4185,4474,4095,3565,4344,4262,4736,3273,4114
151411,"""Aceites de nabo """"nabina"""" o colza con bajo contenido de ácido erúcico """"aceite fijo con un ...",26969,48616,76446,43359,36766,26951,62162,16020,10596,64134,63901,42096,18742,4108,11480,9786,3275,6231,12919,4108
291511,Ácido fórmico,2372,2159,2803,2979,4373,4919,8992,6194,6567,5590,8756,5887,4881,4045,3171,3390,6352,3632,1840,4108
290712,Cresoles y sus sales,311,636,1121,1421,1736,2833,3582,2058,3194,3539,3973,3709,4380,3738,3408,4120,4496,3805,4649,4085
200580,"""Maíz dulce """"Zea mays var. saccharata""""; preparado o conservado sin vinagre ni ácido acético; ...",10779,11034,11388,12348,13599,13868,16147,11494,14160,14651,11254,12942,12495,9893,6898,6586,6269,6050,5856,4073
800700,Las demás manufacturas de estaño,2201,1952,1843,1886,1978,4088,6533,3781,5766,5235,4836,4723,4302,6599,6807,7382,7833,9098,6268,4067
591131,Tela y fieltro sin fin o con dispositivos de unión; de los tipos utilizados en las máquinas ...,5584,5051,6110,6008,6140,7994,8217,8320,6368,7291,6319,7088,6633,7801,7305,8374,7815,6863,7618,4066
960622,Botones de metal común; sin forrar con materia textil (exc. botones de presión y gemelos),13463,12287,12467,11861,12107,10699,10179,9120,9312,7709,7263,6520,5970,6376,5807,5402,5483,4797,3000,4066
090931,Semillas de comino; sin triturar ni pulverizar,0,0,0,0,0,0,0,0,0,0,2717,7414,5124,2676,2875,4197,5083,5247,4713,4066
851210,Aparatos de alumbrado o señalización visual; eléctricos; de los tipos utilizados en bicicletas ...,781,822,740,1018,1592,2451,1603,745,1244,1504,1539,2506,2178,2479,3109,2496,2099,2061,2834,4063
340311,Preparaciones para tratamiento de materia textil; cueros y pieles; peletería u otras materias; ...,13034,10785,7332,6851,3094,3375,3438,4498,4673,4682,5032,5402,4753,5488,4978,3041,4097,3401,3108,4058
293040,Metionina,21715,22249,21846,23885,26093,24468,34298,45110,45955,43770,35335,28791,25255,55921,41871,33825,31906,2854,20556,4049
620449,Vestidos de materia textil; para mujeres o niñas (exc. de lana o pelo fino; de algodón; de ...,3256,3849,4278,5087,6221,9303,13054,11193,9180,9812,7673,6619,5532,4239,4056,3458,4966,5089,3369,4042
851672,Tostadoras de pan; eléctricos; de uso doméstico,4007,2627,3618,1144,658,1307,1727,5122,4643,5659,5059,5045,5133,5170,4909,3614,3571,4659,3057,4032
650200,Cascos para sombreros; trenzados o fabricados por unión de tiras de cualquier materia; sin ...,2851,2999,5184,5574,3396,3544,2863,2735,3880,3710,4529,4646,6188,6024,5737,4645,4199,4206,2477,4028
370320,"""Papel; cartón y textiles; fotográficos; sensibilizados; sin impresionar; para fotografía en ...",51803,49266,51208,38704,42997,33540,32910,27050,24824,22648,24257,19379,16486,17001,14638,13879,14198,11167,4498,4023
740500,Aleaciones madre de cobre,1553,1787,2822,2984,5605,5327,6856,5067,8552,9070,8470,5633,4665,4082,3369,5961,6048,3601,2882,4021
441899,Ebanistería y carpintería para la construcción; de madera (exc. bambú; ventanas; contraventanas ...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4008
852321,Tarjetas con tira magnética incorporada; para grabar sonidos y otros fenomenos,0,0,0,0,0,0,6475,10009,8091,12473,9436,9448,7963,7897,7053,8969,8634,11448,7048,4003
761210,Envases tubulares flexibles; de aluminio,5959,5000,6369,4221,4065,4124,5628,7054,5562,4398,3796,9801,1639,7785,7650,7759,4791,3778,4162,3993
680710,Manufacturas de asfalto o de productos simil.; p.ej. pez de petróleo o brea; en rollos.,5531,5078,4787,4648,4997,4663,4606,4097,4092,4710,3898,5796,3555,4104,3775,3661,3658,4407,3502,3992
845690,Máquinas herramienta para trabajar cualquier metal por arranque de material; operado por procesos ...,0,0,0,0,0,0,14557,6380,12381,12777,15272,32501,22505,30059,22595,28582,29014,22666,18748,3968
152000,Glicerol en bruto; aguas y lejías glicerinosas,427,376,515,825,417,786,1862,977,954,813,2532,2362,2298,2250,2360,3170,4754,4713,4200,3949
283526,"""Fosfatos de calcio (exc. hidrogenoortofosfato de calcio """"fosfato dicálcico"""")""",1767,1964,2386,3160,1739,4433,4841,1007,3940,2378,3746,2146,1334,4288,5259,2458,4378,3055,5675,3936
200979,Jugo de manzana; sin fermentar y sin adición de alcohol; incl. con adición de azúcar u otro ...,889,1693,3440,2661,3526,10292,14498,10857,9151,13650,12555,14695,9456,10502,11595,15509,17616,15794,3246,3927
293790,Hormonas; naturales o reproducidos por síntesis; sus derivados y análogos estructurales; utilizados ...,180,436,41,59,37,262,230,264,244,209,904,2159,2871,2482,2130,4305,3093,3200,4771,3894
292511,Sacarina y sus sales,724,960,1345,1476,2109,2816,11152,7401,4804,5131,5209,5468,6019,5415,7890,6697,6356,6156,6695,3885
560790,Cordeles; cuerdas y cordajes; estén o no trenzados; incl. impregnados; recubiertos; revestidos ...,18356,8230,10364,11168,8613,9741,10250,10560,13052,15316,15229,12609,11825,12903,10473,8709,8124,7240,5479,3875
290323,"""Tetracloroetileno """"percloroetileno""""""",3701,5133,6323,6967,6649,7316,5867,5641,7732,12883,10394,8268,7516,6047,5379,5487,5521,4578,3440,3872
920600,Instrumentos musicales de percusión (por ejemplo: tambores; cajas; xilófonos; platillos; castañuelas; ...,7049,5790,5675,7186,8633,10011,10417,8915,9057,9723,11238,8467,9290,8748,6890,6463,6018,5904,3278,3872
901190,Partes y accesorios de microscopios ópticos; n.c.o.p.,4325,2837,2639,4061,3239,3850,3333,2920,3090,4543,2771,3096,3585,4347,4502,3871,3548,3065,2615,3852
291732,Ortoftalatos de dioctilo,14,31,100,164,213,4469,3367,2760,2306,819,485,813,966,5584,10032,12628,18274,18536,5751,3842
230641,"""Tortas y demás residuos sólidos de la extracción de materias grasas o aceites vegetales; de ...",1478,2003,12496,8512,9586,10728,27562,50653,43833,32871,39884,25884,10614,11182,21140,8716,7446,0,2821,3835
610721,Camisones y pijamas; de punto; de algodón; para hombres o niños (exc. camisetas),3219,4889,6778,3963,4043,1376,1391,966,1040,1498,1952,2169,2047,2456,2339,2349,4141,2767,2900,3827
650400,Sombreros y demás tocados; trenzados o fabricados por unión de tiras de cualquier materia; ...,1555,1358,1211,1826,1499,1866,1790,1420,1745,3296,3076,3555,3640,4371,4192,4084,3830,4547,3272,3822
960621,Botones de plástico; sin forrar con materia textil (exc. botones de presión y gemelos),11068,10915,10703,11096,9587,8088,8319,5925,7019,6232,5901,6714,9214,7007,5679,5382,6008,6378,3497,3815
290721,Resorcinol y sus sales,1358,1090,1176,1064,2021,2876,2410,1532,1893,1959,2064,2478,2310,2766,3072,2962,3518,4379,3990,3808
630253,Ropa de mesa de fibras sintéticas o artificiales (exc. de punto),4665,2808,1827,2403,1634,1772,1981,5646,10236,7442,8096,5784,7275,4994,9548,12290,5806,5778,3090,3785
940591,Partes de aparatos de alumbrado; anuncios; letreros y placas indicadoras luminosos y artículos ...,10920,10098,10313,11553,10346,10832,10141,6604,8923,13403,14027,13967,14777,8245,6210,5610,5629,5280,3548,3777
250830,Arcillas refractarias (exc. arcilla dilatada; caolín y demás arcillas caolínicas),13145,14555,16634,19013,19751,19987,24198,17066,18019,17977,19538,18347,16199,19821,18561,11455,7355,4755,3782,3766
540248,Hilados de filamentos de polipropileno; incl. los monofilamentos de título < 67 decitex; sencillos; ...,0,0,0,0,0,0,4949,5127,5572,4080,3694,3021,1115,4730,3909,5716,5909,6373,6748,3761
580631,Cintas de algodón; tejidas; n.c.o.p.,20886,15698,15875,9954,9566,7385,6420,5513,6206,4724,4099,4224,4564,5146,10040,9808,5474,4312,3220,3760
930400,Las demás armas [por ejemplo: armas largas y pistolas de muelle (resorte); aire comprimido ...,1245,1057,1176,2240,2241,4476,2786,2104,2817,3778,4181,3983,1708,2933,3113,3540,2986,2779,2974,3749
292142,Derivados de la anilina y sus sales,5043,3246,5076,5095,4896,6484,7632,4555,5003,5014,5824,6305,5398,4974,3975,4152,3824,2770,1723,3749
110419,Granos de cereales aplastados o en copos (exc. de cebada y avena),3636,4325,4557,4523,5410,6902,4427,3135,2460,3034,2991,2786,3668,3521,8031,8217,9360,9205,8016,3735
920930,Cuerdas armónicas,1365,1202,1579,1544,1457,1751,1930,1822,2661,4460,4349,3549,3755,2904,2988,3151,3466,3293,2844,3723
741121,"""Tubos de aleaciones a base de cobre-cinc """"latón""""""",12446,11208,12908,11352,12587,14784,13864,8287,14515,17123,14383,11751,11791,6449,5099,4730,4895,4013,3102,3714
722410,Acero aleado; distinto del acero inoxidable; en lingotes o demás formas primarias (exc. lingotes ...,5470,8563,9288,17905,28971,67743,105681,37457,50574,71806,65836,72079,81409,37785,27881,17909,8292,2925,2099,3708
200981,"""Jugo de arándano """"Vaccinium macrocarpon; Vaccinium oxycoccos; Vaccinium vitis-idaea"""" sin ...",0,0,0,0,0,0,0,0,0,0,3554,5416,3831,4689,4429,4307,8912,5693,5392,3688
090210,Té verde sin fermentar; presentado en envases inmediatos con un contenido <= 3 kg,956,681,863,807,1231,1570,2385,1511,1981,2827,2590,3429,3005,4248,4521,4157,5517,3453,3282,3681
190420,Preparaciones alimenticias obtenidas con copos de cereales sin tostar o con mezclas de copos ...,7060,8526,8163,5789,5909,10635,9126,11105,15782,17107,19796,22312,18555,15960,16420,15915,17904,10669,6469,3668
846019,Máquinas de rectificar superficies planas; para metal; en las que la posición de la pieza pueda ...,8473,3823,5853,6051,5957,15497,7595,6687,2799,6426,5064,4466,6845,5307,5707,5288,5615,5973,6843,3660
282690,"""Fluorosilicatos; fluoroaluminatos y demás sales complejas del flúor (exc. fluorosilicatos ...",1100,1105,1088,934,1277,2070,3112,2658,2855,3290,3790,3301,3784,3571,2652,2498,4649,2828,3237,3659
843280,"""Máquinas; aparatos y artefactos agrícolas; hortícolas o silvícolas; para la preparación o ...",4955,4054,4688,5697,5678,6958,7031,4300,3305,5273,6447,4229,4865,4690,4894,3950,4433,5000,4238,3656
730690,Tubos y perfiles huecos; remachados; grapados o con los bordes simplemente aproximados; de ...,24858,25229,19933,22196,25278,36730,38145,28107,35475,29290,33766,36866,38200,42631,25486,8995,6028,4055,3502,3645
280410,Hidrógeno,1487,1340,2084,2306,2484,2433,2444,2183,3283,2826,2160,2394,2428,2405,2376,2611,2673,2834,0,3642
540781,Tejidos de hilados con un alto contenido de filamentos sintéticos; pero < 85% en peso; incl. ...,13304,11527,14758,20244,11255,8170,5671,4288,3317,2136,1833,1901,2291,4650,3883,4727,4197,3743,2305,3641
721190,Productos planos de hierro o acero sin alear; de anchura < 600 mm; laminados en frío o en caliente ...,7528,13066,8231,6985,6932,16581,13740,15135,12513,9725,13460,14984,15503,11615,10265,10869,8584,2238,3624,3625
293722,Derivados halogenados de las hormonas corticosteroides,16979,12357,9411,13331,23177,14884,17983,24954,19350,17283,21200,21875,17148,20809,12083,14778,16491,12228,7300,3605
520829,Tejidos de algodón; con un contenido de algodón >= 85% en peso; de peso <= 200 g/m²; blanqueados ...,4390,3847,2709,3511,3812,2849,2648,2311,2311,3417,4312,4787,3008,5184,5488,6669,5455,4253,2769,3602
620930,Prendas y complementos de vestir de fibras sintéticas (exc. ??de punto y sombreros; pañales ...,2429,3057,2531,2799,3748,4390,4278,3182,3451,5223,4704,4124,4628,5432,5786,5948,5643,7046,4540,3595
130120,Goma arábiga,3400,3868,4512,7318,6930,6149,5420,5589,5938,6177,6107,5017,2448,5628,5241,5662,6089,6576,4826,3590
810590,Manufacturas de cobalto; n.c.o.p.,1844,1584,673,947,1138,1188,1796,1906,1899,2226,2292,2097,2425,1995,1748,2738,3822,3442,2817,3582
721661,Perfiles de hierro o acero sin alear; simplemente obtenidos o acabados en frío a partir de ...,1616,1742,2140,2217,3251,4113,3748,1735,1664,1804,2840,3224,3839,3624,4592,6156,5795,3140,3574,3581
721924,Productos laminados planos de acero inoxidable; de anchura >= 600 mm; simplemente laminados ...,4669,2924,5740,5454,6590,8764,5240,3780,4331,6674,6981,6950,5505,5380,5221,6299,3577,4392,3042,3559
520822,Tejidos de algodón; con un contenido de algodón >= 85% en peso; de peso > 100 g/m² pero <= ...,2515,4685,10747,14827,8238,4575,5283,2470,4343,4940,3375,2857,4680,5505,6556,5033,4758,4782,2384,3556
853932,Lámparas de vapor de mercurio o sodio; lámparas de halogenuro metálico,13308,13551,18065,47193,42963,34884,32681,35597,49073,41867,46922,35921,31820,25852,23563,13043,12947,8922,3955,3554
401011,Correas transportadoras; de caucho vulcanizado; reforzadas solamente con metal,2367,3852,4157,3469,4126,3242,4256,3883,3299,12910,6722,3631,4666,6975,7892,11099,11059,5367,4983,3549
620211,Abrigos; impermeables; chaquetones; capas y artículos simil.; de lana o pelo fino; para mujeres ...,5956,6536,6601,6172,5939,9419,10964,5340,6030,7562,5739,5534,5131,6372,5026,5229,5840,5454,3520,3520
470200,Pasta química de madera para disolver,5463,3520,8827,19699,23636,47386,58624,53538,58155,70291,72673,87357,20111,49076,60793,41288,50154,10214,9546,3503
293625,Vitamina B6 y sus derivados utilizados principalmente como vitaminas,1764,2389,1987,2830,2292,2791,2849,2869,3241,3598,5157,3982,5063,7686,9933,8624,9901,7678,7356,3489
470500,Pasta de madera obtenida por la combinación de tratamientos mecánico y químico,7813,10705,15327,19598,34853,28945,34209,15959,30820,33031,27918,27508,25571,24207,37573,24622,27123,26931,8899,3480
520843,Tejidos de algodón; con un contenido de algodón >= 85% en peso; de peso <= 200 g/m²; de ligamento ...,1862,3172,4222,7231,4070,2404,2488,1715,3080,5203,3612,3354,4536,6338,5558,4895,5891,4243,1322,3479
190230,Pastas alimenticias cocidas o preparadas de otra forma (exc. las rellenas),3053,1861,1734,1631,2021,3908,6026,2123,1539,1782,1931,2208,2158,2654,2599,2554,3565,4920,3409,3470
294150,Eritromicina y sus derivados; sales de estos productos,32801,28490,32922,29535,28797,30299,32315,27825,17411,19840,17612,17461,8409,14023,9784,13124,19635,8029,11756,3469
021011,Jamones; paletas; y sus trozos; sin deshuesar; de porcinos; salados o en salmuera; secos o ...,705,685,1312,1435,1240,2031,1947,1553,2110,2866,3619,3432,0,3911,3929,5047,4738,0,0,3459
291422,Ciclohexanona y metilciclohexanonas,1296,1725,2533,2617,3041,3236,3232,1984,3528,4055,3408,1233,2226,1280,1088,2831,3138,2694,2220,3459
847690,Partes de máquinas automáticas para la venta de productos; incl. las máquinas de cambiar monedas; ...,13049,10989,10200,12563,17446,16756,22270,6743,10191,7996,10689,14632,17697,10980,6877,5942,7704,7407,4186,3449
870191,Tractores; con potencia del motor <= 18 kW (exc. Los de la partida 8709; motocultores; tractores ...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3436
820150,Tijeras de podar; incl. las de aves; para usar con una sola mano; con parte operante de metal ...,914,1161,1480,1413,2482,2386,1940,1577,2226,2763,1921,1834,2180,2661,2576,3151,3079,3202,3043,3426
722611,"""Productos planos de acero al silicio llam. """"magnético"""" """"acero magnético al silicio""""; de ...",31718,28775,15725,13967,24057,23777,17838,9155,9043,7412,5965,4864,4016,11032,9001,10642,18300,21634,18508,3424
410330,Cueros y pieles; en bruto; de porcino; frescos o salados; secos; encalados; piquelados o conservados ...,17938,19385,19190,23010,27927,20444,21567,16217,17234,21383,30694,30985,27779,21417,16586,16501,14010,0,3752,3417
121020,"""Conos de lúpulo; quebrantados; molidos o en """"pellets""""; lupulino""",1480,1798,2500,423,545,781,897,3658,1385,3345,2016,2322,0,3532,3961,4885,5864,0,3465,3381
441400,Marcos de madera para cuadros; fotografías; espejos u objetos similares,5520,4244,5092,4552,5437,6578,5689,4477,4645,4331,4101,4827,4642,3727,3844,3153,3100,2800,2506,3374
291440,Cetonas-alcoholes y cetonas-aldehídos,507,702,390,595,792,1934,1307,868,6873,6729,2629,2449,1723,2752,2638,2688,3559,2526,2631,3360
392510,Depósitos; cisternas; cubas y recipientes simil.; de plástico; de capacidad > 300 l,2702,3094,5589,2934,2460,2776,3612,3235,3349,2764,6925,7524,5815,4146,4263,3102,3666,3229,2633,3355
