Código,Descripción del producto,Valor exportado en 2002,Valor exportado en 2003,Valor exportado en 2004,Valor exportado en 2005,Valor exportado en 2006,Valor exportado en 2007,Valor exportado en 2008,Valor exportado en 2009,Valor exportado en 2010,Valor exportado en 2011,Valor exportado en 2012,Valor exportado en 2013,Valor exportado en 2014,Valor exportado en 2015,Valor exportado en 2016,Valor exportado en 2017,Valor exportado en 2018,Valor exportado en 2019,Valor exportado en 2020,Valor exportado en 2021
291732,Ortoftalatos de dioctilo,3652,5160,7417,9854,11375,12841,16100,13592,15914,26433,24857,25762,22652,14147,14698,15355,17071,19503,9492,29547
030383,"""Róbalos de profundidad """"Dissostichus spp.""""; congelados""",0,0,0,0,0,0,0,0,0,0,33997,37627,29416,23413,34641,32252,35354,29553,20676,29379
811299,"""Manufacturas de niobio """"columbio""""; galio; indio; vanadio y germanio; n.c.o.p.""",17705,14570,14091,23975,31952,36084,53053,53769,55071,58598,68012,63009,47961,43725,55871,49262,54284,53263,25260,28967
843149,Partes de máquinas o aparatos de las partidas 8426; 8429 u 8430; n.c.o.p.,1112,3813,4895,5161,5946,7726,7255,8575,9702,11660,14116,13453,19821,19711,20734,26274,27633,27621,25422,28640
740819,Alambre de cobre refinado; con la mayor dimensión de la sección transversal <= 6 mm,1157,1431,1939,2381,1722,2548,1652,496,5576,4018,7470,34073,37217,41458,16047,10306,8080,4615,9124,28582
841391,Partes de bombas para líquidos; n.c.o.p.,4260,4567,5497,7877,9727,13199,19478,14766,15678,22689,30270,29803,22754,20408,23261,26177,21919,25664,24290,28061
360300,Mechas de seguridad; cordones detonantes; cebos y cápsulas fulminantes; inflamadores; detonadores ...,9574,13770,12019,17044,18731,22878,23344,19545,21557,24647,23371,34953,25620,31349,27358,28320,34665,37638,24241,28059
854449,Conductores eléctricos; para una tensión <= 80 V; sin piezas de conexión; n.c.o.p.,74,286,445,441,380,46894,59299,34169,49678,63440,43634,45197,43675,29185,27847,36042,26422,28901,18614,27840
081330,Manzanas; secas,15965,17779,22217,20536,25588,30456,39507,29167,32423,32241,39330,36346,37660,32118,27830,27851,32027,27807,27268,27816
130231,Agar-agar; incl. modificado,32575,31818,32594,39016,45930,45936,39022,32991,36469,43639,43805,44070,48754,48790,39030,37248,34286,30144,31031,27486
382499,productos químicos y preparaciones de las industrias químicas o afines; incl. las mezclas de ...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23446,23926,22639,20398,27414
010229,Animales vivos (excepto los de pura raza para reproducción),0,0,0,0,0,0,0,0,0,0,28,254,955,36273,17740,15830,505,80,22858,26313
830990,Tapones; tapas; incl. las tapas roscadas y los tapones vertedores; cápsulas para botellas; ...,1945,2265,3567,2645,4331,8461,8479,11676,11239,14939,14346,13648,15994,13598,15055,19236,21941,20497,24598,25697
760720,Hojas y tiras; delgadas; de aluminio; con soporte; de espesor <= 0;2 mm; sin incluir el soporte ...,4204,7634,10744,11012,12069,13559,22499,20265,10009,38243,38066,45184,38926,39460,33732,32468,33154,23712,25133,25692
200893,"""The Cranberries """"Vaccinium macrocarpon; Vaccinium oxycoccos; Vaccinium vitis-idaea""""; preparados ...",0,0,0,0,0,0,0,0,0,0,11870,10395,14000,14935,18854,18028,23882,19305,23411,25658
270400,Coques y semicoques de hulla; lignito o turba; incluso aglomerados; carbón de retorta,2206,2649,1620,1555,1849,1896,2705,1452,3784,2897,3249,2360,32989,8362,14338,10472,3478,9776,25223,25608
210420,Preparaciones para la alimentación infantil o para usos dietéticos que consistan en una mezcla ...,382,334,295,271,355,180,97,320,11,45,124,538,102,613,3299,4154,12512,11950,21284,25548
160411,Preparaciones y conservas de salmones; entero o en trozos (exc. picado),6054,23530,26148,27627,32218,34808,36505,36897,10683,13483,14954,16808,11098,6596,3678,4237,22115,26802,34772,24871
391721,Tubos rígidos; de polímeros de etileno; incl. con accesorios,647,3624,1675,6381,3975,4863,10910,8196,16705,27600,30128,19085,12226,17829,14053,16188,13800,13238,11244,24317
330499,Preparaciones de belleza; maquillaje y para el cuidado de la piel; incl. las preparaciones ...,12398,11649,14839,19232,21946,30164,34973,34227,35337,42751,41725,42169,34320,29555,26497,32142,33408,31299,29730,23972
732591,Bolas y artículos simil. para molinos; moldeados (exc. de fundición no maleable),1960,435,773,4232,6052,8726,9456,17746,9256,24482,3727,26024,19785,22959,23193,31556,34218,29298,16479,23970
050400,Tripas; vejigas y estómagos de animales (excepto los de pescado); enteros o en trozos; frescos; ...,4351,6460,10860,16177,15654,16631,23296,23416,20625,23513,22960,21107,23552,20533,18745,26844,39396,33246,25447,23484
020442,"""Cortes """"trozos"""" de ovinos; sin deshuesar; congelados (exc. canales o medias canales)""",6119,11758,14037,17285,15543,15262,17214,20467,24113,33882,24223,22998,27476,20982,19621,22804,25395,26972,25011,23444
870423,"""Vehículos automóviles para el transporte de mercancías; con solo motor de pistón de combustión ...",1287,3209,5673,4380,12338,12432,30294,15329,20849,19953,19138,1397,7954,3910,11468,6135,4417,2645,5584,22846
890190,Barcos para transporte de mercancías; así como los concebidos para transporte mixto de personas ...,2771,5226,37133,49213,46026,17,83,78612,68681,6674,7772,5920,6505,3446,10880,0,1011,6390,20843,22845
392310,Cajas; cajones; jaulas y artículos simil. para transporte o envasado; de plástico,5529,5761,12161,16018,24674,32105,37103,35471,37516,41480,52160,42138,41041,34159,32023,32523,29881,26411,25666,22786
721391,"""Alambrón de hierro o acero sin alear; enrollado en espiras irregulares """"coronas""""; de sección ...",1680,0,103,538,4920,5074,3742,3581,4368,4034,1648,2425,8665,3937,8308,11294,4613,3014,13820,22765
780191,Plomo en bruto; con antimonio como el otro elemento predominante en peso,689,889,1482,1802,2339,3191,2811,0,6298,11196,14030,17667,11539,8549,9103,18828,24417,19164,15230,22540
391310,Ácido algínico; sus sales y sus ésteres; en formas primarias,4330,4910,6787,7586,12266,12275,21064,19057,24981,20633,24190,22921,24582,24071,23893,24914,19049,24104,19084,22507
060110,Bulbos; cebollas; tubérculos; raíces y bulbos tuberosos; turiones y rizomas; en reposo vegetativo ...,8247,10347,10904,9926,21876,25309,30989,29953,33407,37215,32322,34902,32995,24566,25410,29967,22693,22177,20191,22507
441192,"""Tableros de fibra de madera u otras materias leñosas; incl. aglomeradas con resinas o demás ...",0,0,0,0,0,35860,39070,29288,32293,36422,38581,36221,39377,37110,27596,29936,30877,24907,24742,22271
210120,Extractos; esencias y concentrados de té o de yerba mate y preparaciones a base de estos extractos; ...,4937,8409,12789,10074,9217,15004,20204,13638,18715,23223,25628,25811,27169,24352,23889,18662,22491,20245,18475,21959
847130,Máquinas automáticas para tratamiento o procesamiento de datos; digitales; portátiles; de peso ...,501,1116,4172,5010,7772,21890,35796,13669,25166,21493,18491,13263,15533,4648,4470,3195,3505,22713,95966,20784
020230,Carne deshuesada; de bovinos; congelada,3549,6315,14720,32485,14717,15521,8385,8286,14932,10162,4149,4625,5068,20550,21676,17114,19360,39246,36612,20605
200897,Mezclas de frutas; frutos y demás partes comestibles de plantas; preparados o conservados; ...,0,0,0,0,0,0,0,0,0,0,17627,15775,12655,11681,11943,14606,24024,21522,20418,20463
847150,Unidades de proceso digitales; para máquinas automáticas para tratamiento o procesamiento de ...,575,2398,7227,3584,5126,3324,4468,16939,5414,9569,2814,2799,2734,1707,2742,5922,2248,8478,6098,20168
190410,Productos a base de cereales obtenidos por inflado o tostado; p.ej. hojuelas; copos de maíz,4796,7897,8800,9658,14536,15901,20023,18199,23395,27795,29277,30515,28156,23377,19004,19790,18008,17032,22095,19170
261690,Minerales de los metales preciosos y sus concentrados (exc. minerales de plata y sus concentrados),16146,19796,6701,14537,10352,9641,32793,28069,27237,38907,45574,32397,19862,3774,13189,16079,3188,1075,8704,19029
170290,Los demás azúcares; incl. el azúcar invertido y la maltosa químicamente pura; en estado sólido; ...,21,97,145,109,375,13625,10359,17637,20870,22273,27546,31602,17906,17796,20242,19329,19545,15596,12274,18887
450490,Corcho aglomerado; incl. con aglutinante; y manufacturas de corcho aglomerado (exc. calzado ...,93,655,689,1069,1147,1919,2411,3079,5279,6183,6774,8111,10286,8262,8542,9866,12123,14067,17627,18722
283325,Sulfatos de cobre,2226,2548,2334,4869,6370,15143,37635,15139,22779,32803,30185,19188,18666,18219,15140,22544,25577,13039,12288,18674
711292,Desperdicios y desechos de platino; incl. chapados de platino y demás desperdicios y desechos ...,78,36,0,0,1501,10489,57,13003,137,1221,1200,1734,9267,1339,10960,7685,4176,1431,22233,18582
440321,"""Pino """"Pinus spp."""" en bruto; cuya sección transversal mínima sea => 15 cm; incluso descortezados ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5108,23816,23541,11909,18432
200899,Frutas y demás partes comestibles de plantas; preparados o conservados; incluso con adición ...,1968,2004,1780,2467,2671,2516,3775,3705,3968,11932,13596,10378,10699,9656,11074,11490,12539,10162,14670,18417
392321,"""Sacos """"bolsas""""; bolsitas y cucuruchos; de polímeros de etileno""",8983,14700,16184,14943,18664,15132,15344,13467,17326,17293,16620,16198,16938,11995,12447,15926,13280,15990,16024,18377
481141,"""Papel y cartón; autoadhesivos; coloreados o decorados en la superficie o impresos; en bobinas ...",29,58,132,58,82,451,166,4621,13396,17638,18072,15201,16010,17418,19308,24085,23292,16306,15091,17989
440810,Madera de coníferas en hojas para chapado; incl. las obtenidas por cortado de madera estratificada; ...,5887,10612,10716,10265,9691,13150,11328,8615,7165,8615,11575,11043,14497,20561,17828,17287,18435,16125,14914,17972
843049,Máquinas de sondeo o perforación; de extraer o perforar tierra o minerales; no autopropulsadas; ...,665,1373,2252,2565,4871,6046,12841,9027,14990,15370,16180,5655,21722,24809,11213,51204,5231,7953,3956,17935
160232,Preparaciones y conservas de carne o despojos; de gallo o gallina; de especies domésticas (exc. ...,1261,1389,2263,3389,4427,800,2313,11668,6656,8522,11744,10637,10752,12214,10500,10771,13661,13356,13789,17753
160521,Camarones y langostinos; preparados o conservados; no en envases herméticamente cerrados (sin ...,0,0,0,0,0,0,0,0,0,0,7774,14755,21423,17296,17706,18057,21027,16345,16776,17626
030474,"""Filetes congelados de merluza """"Merluccius spp.; Urophycis spp.""""""",0,0,0,0,0,0,0,0,0,0,44358,47153,40879,38866,33716,13223,17680,20657,21636,17467
160242,Paletas y trozos de paleta; de porcinos; preparados o conservados,0,7,0,0,36,2280,6871,10380,11298,11490,12254,12425,9623,5968,5039,7753,11294,11799,14890,17240
840820,"""Motores de émbolo """"pistón"""" de encendido por compresión """"motores diesel o semi-diesel""""; ...",3462,9136,11904,10310,10619,16901,20614,19108,18560,24795,26496,34815,27538,28413,12278,19514,16223,19920,19555,16977
720430,"""Desperdicios y desechos """"chatarra""""; de hierro o acero estañados (exc. radiactivos; así como ...",1,8,157,11,0,36,406,1941,4982,12226,10810,12586,11435,7413,8670,10935,19783,14751,15155,16490
848180,Artículos de grifería y órganos reguladores simil. para tuberías (exc. válvulas reductoras ...,11435,11467,13857,13371,12800,18795,18692,13684,14409,19420,18074,17360,14341,15563,11857,17340,16979,13703,15037,16333
130219,Jugos y extractos vegetales (exc. de regaliz; lúpulo; así como de opio),2891,4004,3528,5390,4585,3272,4290,5399,5842,9609,8398,9464,12281,13451,13989,13253,12177,12224,26157,16214
870790,Carrocerías de tractores; vehículos automóviles para transporte de >= 10 personas; para transporte ...,1838,1905,5616,11222,18449,15712,20973,15985,14677,17924,31347,16161,17502,12740,14026,15939,18134,14751,8924,15993
722880,Barras huecas para perforación; de aceros aleados o sin alear,683,904,895,1735,1575,2544,4239,1093,3097,5620,4364,4911,2480,3796,2491,2230,7405,5038,7612,15780
040410,Lactosuero; aunque esté modificado o incluso concentrado o con adición de azúcar u otro edulcorante,1068,813,1648,3124,6480,11568,7354,4707,7132,12155,12574,12549,17030,10420,10411,14059,12164,14469,12373,15540
842290,Partes de máquinas para lavar vajilla; de máquinas para empaquetar y de demás máquinas y aparatos ...,216,182,302,770,226,440,330,500,817,486,878,790,1474,456,816,989,866,874,397,15342
160529,Camarones y langostinos; preparados o conservados; en envases herméticamente cerrados (sin ...,0,0,0,0,0,0,0,0,0,0,10211,11253,8092,11801,10685,14580,14145,17956,17279,15238
851762,Máquinas para la recepción; conversación y transmisión o regeneradores de voz; imagenes; incl. ...,0,0,0,0,0,4648,10629,8613,9853,7839,5911,8058,13711,17132,9532,9494,10533,17169,15537,15045
441113,"""Tableros de media densidad """"MDF""""; de madera y de medida >= 5mm pero <=9 mm""",0,0,0,0,0,6696,17332,8780,11326,16424,19204,13702,14984,9609,16158,15526,15946,17542,15923,14916
160559,Moluscos; preparados o conservados (excepto los ahumados; ostras; vieiras; mejillones; sepias; ...,0,0,0,0,0,0,0,0,0,0,41244,31212,32125,27402,25892,25794,24873,23399,15199,14859
510111,Lana esquilada; sucia; incl. la lavada en vivo; sin cardar ni peinar,4141,4672,5394,12325,13792,7694,7910,7775,10759,14517,12607,14725,14191,15667,7674,12100,14491,14047,5445,14752
120600,Semilla de girasol; incluso quebrantada,3055,6081,6635,5451,7775,9660,11746,14614,10508,14661,21366,28606,23480,8497,10076,20744,32399,13218,17961,14700
843141,Cangilones; cucharas; cucharas de almeja; palas y garras o pinzas; para máquinas o aparatos ...,756,763,1086,2226,2595,4436,6128,6364,9003,8380,8059,18434,27301,18621,26059,24727,26016,26337,23158,14620
220410,Vino espumoso; de uvas frescas,2042,2096,3011,3779,4596,5754,9886,9569,12995,14658,15955,14578,17260,17763,20474,21913,19260,18535,14675,14482
030485,"""Filetes de róbalos de profundidad """"Dissostichus spp.""""; congelados""",0,0,0,0,0,0,0,0,0,0,23469,20994,20998,25154,38531,27705,29015,19943,7483,14474
120110,De semillas de soja; para siembra,0,0,0,0,0,0,0,0,0,0,13692,14045,6965,7939,9031,12840,11378,9783,11955,14321
030479,Filetes congelados de pescado de las familias Bregmacerotidae; Euclichthyidae; Gadidae; Macrouridae; ...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22069,24102,16953,15895,14156
481930,"""Sacos """"bolsas"""" de papel; cartón; guata de celulosa o napa de fibra de celulosa; con una ...",7978,8277,11834,15445,18684,24894,26422,20711,20814,23919,21387,22777,21595,20743,21287,19830,19296,16374,14424,14092
060220,Árboles; arbustos y matas; de frutas o de otros frutos comestibles; incl. injertados,71,345,533,605,925,1686,2302,1346,3100,2415,2669,3786,5791,4646,6574,22411,14283,27165,22793,13995
070310,Cebollas y chalotes; frescos o refrigerados,10349,15623,25756,15835,14985,34991,31310,12893,40122,38904,20594,17409,20416,16797,12290,9594,11019,20416,18983,13803
040900,Miel natural,9321,26110,13099,9981,12092,12777,29778,29083,29066,27931,24903,27175,27488,39317,21132,16434,29045,12517,5932,13794
740721,"""Barras y perfiles; de aleaciones a base de cobre-cinc """"latón""""; n.c.o.p.""",4860,5623,9705,11656,31656,33421,30250,20140,32675,44717,36121,29610,25074,17500,16298,11075,8916,10011,10502,13711
200981,"""Jugo de arándano """"Vaccinium macrocarpon; Vaccinium oxycoccos; Vaccinium vitis-idaea"""" sin ...",0,0,0,0,0,0,0,0,0,0,10228,10685,10875,8731,4766,7904,13758,17573,13751,13521
071290,"""Hortalizas; incl. """"silvestres""""; mezclas de hortalizas; incl. """"silvestres""""; secas; incl. ...",6946,7962,7670,8148,8933,9731,9977,7533,6430,6735,5172,5868,6368,13910,10933,7088,8843,11273,8957,13427
330210,Mezclas de sustancias odoríferas y mezclas; incl. las disoluciones alcohólicas; a base de una ...,4229,3324,3848,4447,5850,4492,6725,7399,6828,7878,7750,9473,11066,11437,10333,10206,10074,10837,10587,13372
121490,"""Nabos forrajeros; remolachas forrajeras; raíces forrajeras; heno; alfalfa; trébol; esparceta; ...",1017,3013,5170,10396,6642,7000,9077,8325,10531,11260,8822,7050,5561,5786,7903,9243,10241,13499,12438,13348
